date,temperature,rainfall,humidity,month
2013-04-11,30.1,0.0,16.0,4
2013-04-12,31.2,0.0,15.0,4
2013-04-13,26.3,0.0,26.0,4
2013-04-14,22.5,0.0,45.0,4
2013-04-15,19.7,0.0,50.0,4
2013-04-16,20.3,0.0,41.0,4
2013-04-17,22.0,0.0,39.0,4
2013-04-18,22.0,0.0,38.0,4
2013-04-19,19.8,0.0,20.0,4
2013-04-20,20.4,0.0,22.0,4
2013-04-21,15.1,7.8,96.0,4
2013-04-22,20.2,13.4,61.0,4
2013-04-23,18.1,5.4,44.0,4
2013-04-24,19.4,0.0,65.0,4
2013-04-25,21.4,1.6,58.0,4
2013-04-26,23.0,0.0,41.0,4
2013-04-27,24.6,0.0,26.0,4
2013-04-28,21.5,0.0,56.0,4
2013-04-29,18.5,2.0,63.0,4
2013-04-30,19.0,0.0,69.0,4
2013-05-01,19.7,0.0,40.0,5
2013-05-02,20.8,0.0,22.0,5
2013-05-03,24.3,0.0,24.0,5
2013-05-04,18.4,0.2,30.0,5
2013-05-05,19.2,0.0,32.0,5
2013-05-06,20.7,0.2,38.0,5
2013-05-07,26.6,0.4,30.0,5
2013-05-08,30.2,0.0,16.0,5
2013-05-09,28.9,0.0,24.0,5
2013-05-10,27.1,0.0,24.0,5
2013-05-11,24.7,0.0,28.0,5
2013-05-12,18.4,8.6,50.0,5
2013-05-13,14.9,5.4,56.0,5
2013-05-14,15.3,16.2,65.0,5
2013-05-15,16.5,4.6,66.0,5
2013-05-16,16.9,7.0,54.0,5
2013-05-17,15.3,0.0,64.0,5
2013-05-18,16.6,0.2,55.0,5
2013-05-19,19.6,0.0,45.0,5
2013-05-20,21.2,0.0,34.0,5
2013-05-21,18.4,0.0,54.0,5
2013-05-22,14.2,6.4,81.0,5
2013-05-23,17.6,2.4,43.0,5
2013-05-24,16.1,0.0,71.0,5
2013-05-25,16.8,0.0,63.0,5
2013-05-26,18.0,0.6,62.0,5
2013-05-27,16.7,0.0,52.0,5
2013-05-28,17.8,0.0,38.0,5
2013-05-29,21.9,0.0,35.0,5
2013-05-30,22.9,0.0,44.0,5
2013-05-31,16.0,2.6,94.0,5
2013-06-01,15.1,38.8,86.0,6
2013-06-02,15.9,6.8,58.0,6
2013-06-03,16.4,0.0,73.0,6
2013-06-04,15.6,0.0,60.0,6
2013-06-05,13.7,0.0,68.0,6
2013-06-06,16.9,0.0,66.0,6
2013-06-07,15.7,4.0,51.0,6
2013-06-08,17.8,0.0,50.0,6
2013-06-09,17.6,0.0,46.0,6
2013-06-10,19.5,0.0,59.0,6
2013-06-11,15.3,0.0,74.0,6
2013-06-12,14.9,7.2,64.0,6
2013-06-13,15.1,1.0,73.0,6
2013-06-14,13.3,2.6,69.0,6
2013-06-15,14.3,0.0,72.0,6
2013-06-16,14.9,0.0,40.0,6
2013-06-17,15.0,0.4,57.0,6
2013-06-18,14.6,0.0,62.0,6
2013-06-19,16.2,0.0,45.0,6
2013-06-20,15.4,0.0,52.0,6
2013-06-21,13.2,1.6,68.0,6
2013-06-22,13.5,12.8,63.0,6
2013-06-23,14.3,1.2,55.0,6
2013-06-24,16.3,0.0,47.0,6
2013-06-25,17.2,0.0,44.0,6
2013-06-26,17.8,0.0,44.0,6
2013-06-27,16.8,0.0,56.0,6
2013-06-28,15.8,0.0,58.0,6
2013-06-29,15.7,0.0,63.0,6
2013-06-30,17.2,0.0,63.0,6
2013-07-01,17.6,0.0,65.0,7
2013-07-02,17.1,0.0,63.0,7
2013-07-03,17.1,0.0,39.0,7
2013-07-04,12.3,0.0,82.0,7
2013-07-05,14.0,8.6,63.0,7
2013-07-06,10.5,2.6,94.0,7
2013-07-07,12.7,24.0,79.0,7
2013-07-08,14.7,0.8,50.0,7
2013-07-09,15.0,0.0,41.0,7
2013-07-10,15.7,0.0,43.0,7
2013-07-11,18.3,0.0,35.0,7
2013-07-12,15.5,0.0,88.0,7
2013-07-13,17.3,19.0,75.0,7
2013-07-14,16.5,1.6,72.0,7
2013-07-15,14.6,3.8,88.0,7
2013-07-16,16.5,1.6,62.0,7
2013-07-17,19.3,0.0,48.0,7
2013-07-18,15.2,14.2,66.0,7
2013-07-19,13.7,2.0,63.0,7
2013-07-20,8.7,11.6,70.0,7
2013-07-21,11.6,7.4,60.0,7
2013-07-22,11.1,13.0,89.0,7
2013-07-23,14.0,6.0,66.0,7
2013-07-24,13.9,0.2,57.0,7
2013-07-25,14.9,0.0,55.0,7
2013-07-26,17.9,0.0,43.0,7
2013-07-27,16.8,0.0,42.0,7
2013-07-28,18.3,0.0,52.0,7
2013-07-29,15.5,1.0,67.0,7
2013-07-30,13.4,1.8,51.0,7
2013-07-31,13.8,0.0,52.0,7
2013-08-01,17.9,0.0,32.0,8
2013-08-02,13.6,4.2,71.0,8
2013-08-03,13.0,2.4,96.0,8
2013-08-04,14.9,6.4,62.0,8
2013-08-05,19.1,0.0,54.0,8
2013-08-06,14.1,1.4,72.0,8
2013-08-07,14.8,4.4,49.0,8
2013-08-08,16.5,0.0,41.0,8
2013-08-09,16.4,0.8,49.0,8
2013-08-10,16.8,0.0,52.0,8
2013-08-11,18.7,0.0,42.0,8
2013-08-12,15.6,1.6,44.0,8
2013-08-13,16.8,4.6,60.0,8
2013-08-14,14.5,5.0,50.0,8
2013-08-15,17.0,0.4,30.0,8
2013-08-16,12.9,0.0,80.0,8
2013-08-17,15.5,9.8,63.0,8
2013-08-18,12.4,3.2,88.0,8
2013-08-19,9.6,9.2,74.0,8
2013-08-20,12.6,0.4,61.0,8
2013-08-21,11.0,1.8,92.0,8
2013-08-22,12.5,9.8,92.0,8
2013-08-23,13.5,9.0,83.0,8
2013-08-24,15.2,3.8,61.0,8
2013-08-25,15.3,0.0,55.0,8
2013-08-26,18.8,0.0,51.0,8
2013-08-27,22.9,0.0,28.0,8
2013-08-28,19.3,0.2,57.0,8
2013-08-29,14.7,3.2,77.0,8
2013-08-30,20.1,2.8,41.0,8
2013-08-31,24.8,0.0,35.0,8
2013-09-01,27.4,0.0,32.0,9
2013-09-02,27.4,0.0,41.0,9
2013-09-03,29.0,0.0,19.0,9
2013-09-04,27.7,0.0,25.0,9
2013-09-05,15.1,0.2,84.0,9
2013-09-06,15.1,1.8,77.0,9
2013-09-07,17.8,0.0,56.0,9
2013-09-08,24.8,0.0,36.0,9
2013-09-09,20.8,0.0,48.0,9
2013-09-10,14.5,0.8,58.0,9
2013-09-11,18.4,0.2,39.0,9
2013-09-12,14.2,0.0,85.0,9
2013-09-13,18.5,20.4,56.0,9
2013-09-14,19.4,0.0,52.0,9
2013-09-15,25.2,1.0,34.0,9
2013-09-16,17.8,2.4,72.0,9
2013-09-17,16.6,2.8,53.0,9
2013-09-18,15.6,5.2,55.0,9
2013-09-19,17.6,0.0,42.0,9
2013-09-20,17.2,4.0,58.0,9
2013-09-21,24.2,0.0,37.0,9
2013-09-22,22.0,0.0,50.0,9
2013-09-23,20.9,0.0,57.0,9
2013-09-24,25.4,0.0,32.0,9
2013-09-25,20.8,0.0,47.0,9
2013-09-26,17.1,3.4,40.0,9
2013-09-27,16.6,0.0,66.0,9
2013-09-28,18.3,0.0,60.0,9
2013-09-29,27.6,0.4,18.0,9
2013-09-30,25.8,0.0,30.0,9
2013-10-01,15.2,5.8,47.0,10
2013-10-02,15.7,0.4,65.0,10
2013-10-03,16.0,7.8,51.0,10
2013-10-04,24.6,0.0,18.0,10
2013-10-05,23.4,0.0,35.0,10
2013-10-06,18.5,0.0,57.0,10
2013-10-07,20.6,0.0,45.0,10
2013-10-08,26.4,0.0,27.0,10
2013-10-09,30.4,0.0,13.0,10
2013-10-10,15.2,0.0,68.0,10
2013-10-11,19.6,2.0,41.0,10
2013-10-12,26.6,0.0,16.0,10
2013-10-13,16.3,4.0,41.0,10
2013-10-14,16.4,2.0,39.0,10
2013-10-15,22.5,0.2,23.0,10
2013-10-16,28.4,0.0,11.0,10
2013-10-17,16.4,7.2,41.0,10
2013-10-18,25.3,0.0,17.0,10
2013-10-19,30.6,0.0,5.0,10
2013-10-20,31.6,0.0,12.0,10
2013-10-21,24.1,0.0,52.0,10
2013-10-22,16.8,0.4,76.0,10
2013-10-23,16.0,2.2,51.0,10
2013-10-24,16.4,0.4,41.0,10
2013-10-25,17.7,0.0,40.0,10
2013-10-26,22.5,0.0,19.0,10
2013-10-27,23.2,0.0,34.0,10
2013-10-28,20.0,0.0,53.0,10
2013-10-29,18.3,0.0,43.0,10
2013-10-30,20.1,0.0,43.0,10
2013-10-31,21.2,0.0,42.0,10
2013-11-01,30.4,0.0,13.0,11
2013-11-02,30.6,0.0,16.0,11
2013-11-03,19.7,0.0,32.0,11
2013-11-04,23.2,0.0,20.0,11
2013-11-05,28.6,0.0,13.0,11
2013-11-06,34.0,0.0,8.0,11
2013-11-07,20.0,0.0,59.0,11
2013-11-08,16.6,2.6,57.0,11
2013-11-09,15.9,0.0,50.0,11
2013-11-10,18.0,0.0,34.0,11
2013-11-11,20.1,0.0,42.0,11
2013-11-12,20.8,0.0,52.0,11
2013-11-13,21.4,0.0,49.0,11
2013-11-14,20.7,0.0,56.0,11
2013-11-15,22.7,0.0,34.0,11
2013-11-16,22.0,0.0,37.0,11
2013-11-17,25.0,0.0,29.0,11
2013-11-18,31.9,0.0,10.0,11
2013-11-19,31.1,0.0,15.0,11
2013-11-20,19.2,0.0,47.0,11
2013-11-21,17.5,0.0,37.0,11
2013-11-22,17.7,0.2,48.0,11
2013-11-23,19.3,0.0,49.0,11
2013-11-24,22.5,0.0,33.0,11
2013-11-25,28.0,0.0,21.0,11
2013-11-26,33.6,0.0,13.0,11
2013-11-27,35.4,0.0,17.0,11
2013-11-28,18.2,0.0,69.0,11
2013-11-29,21.2,2.4,37.0,11
2013-11-30,27.9,0.0,11.0,11
2013-12-01,23.7,0.0,57.0,12
2013-12-02,28.9,1.0,32.0,12
2013-12-03,27.1,0.0,35.0,12
2013-12-04,18.8,3.4,37.0,12
2013-12-05,17.3,4.0,41.0,12
2013-12-06,21.3,2.6,48.0,12
2013-12-07,30.9,0.0,23.0,12
2013-12-08,28.8,0.0,31.0,12
2013-12-09,18.6,2.0,46.0,12
2013-12-10,20.4,1.4,44.0,12
2013-12-11,22.1,1.6,51.0,12
2013-12-12,21.1,0.0,53.0,12
2013-12-13,22.8,0.0,47.0,12
2013-12-14,23.0,0.0,41.0,12
2013-12-15,25.6,0.0,31.0,12
2013-12-16,28.4,0.0,25.0,12
2013-12-17,31.7,0.0,22.0,12
2013-12-18,39.2,0.0,8.0,12
2013-12-19,42.1,0.0,10.0,12
2013-12-20,30.9,0.0,31.0,12
2013-12-21,26.7,0.0,42.0,12
2013-12-22,23.6,0.2,48.0,12
2013-12-23,21.2,0.0,45.0,12
2013-12-24,26.0,0.0,32.0,12
2013-12-25,31.6,0.0,16.0,12
2013-12-26,27.7,0.0,22.0,12
2013-12-27,31.0,0.0,22.0,12
2013-12-28,24.0,0.0,49.0,12
2013-12-29,25.9,0.0,18.0,12
2013-12-30,28.2,0.0,21.0,12
2013-12-31,35.2,0.0,6.0,12
2014-01-01,29.7,0.0,50.0,1
2014-01-02,21.2,4.2,67.0,1
2014-01-03,20.2,0.8,53.0,1
2014-01-04,21.3,0.6,36.0,1
2014-01-05,18.4,0.0,76.0,1
2014-01-06,21.1,2.8,32.0,1
2014-01-07,22.4,0.0,34.0,1
2014-01-08,26.5,0.0,31.0,1
2014-01-09,30.6,0.0,19.0,1
2014-01-10,33.9,0.0,29.0,1
2014-01-11,31.1,0.0,18.0,1
2014-01-12,33.6,0.0,22.0,1
2014-01-13,41.1,0.0,9.0,1
2014-01-14,43.2,0.0,11.0,1
2014-01-15,42.3,0.0,12.0,1
2014-01-16,44.0,0.0,10.0,1
2014-01-17,41.1,0.0,15.0,1
2014-01-18,29.8,1.6,41.0,1
2014-01-19,27.7,0.0,28.0,1
2014-01-20,29.2,0.0,25.0,1
2014-01-21,26.2,0.0,28.0,1
2014-01-22,27.2,0.0,31.0,1
2014-01-23,33.3,0.0,15.0,1
2014-01-24,25.9,0.2,46.0,1
2014-01-25,26.1,0.0,27.0,1
2014-01-26,32.6,0.0,11.0,1
2014-01-27,37.2,0.0,7.0,1
2014-01-28,38.1,0.0,15.0,1
2014-01-29,30.0,0.0,29.0,1
2014-01-30,35.7,0.0,23.0,1
2014-01-31,36.2,0.0,28.0,1
2014-02-01,41.6,0.0,12.0,2
2014-02-02,43.9,0.0,8.0,2
2014-02-03,23.5,0.0,54.0,2
2014-02-04,27.4,0.0,18.0,2
2014-02-05,33.6,0.0,17.0,2
2014-02-06,31.6,0.0,27.0,2
2014-02-07,36.2,0.0,15.0,2
2014-02-08,40.9,0.0,10.0,2
2014-02-09,25.7,0.0,38.0,2
2014-02-10,31.5,0.0,21.0,2
2014-02-11,41.3,0.0,9.0,2
2014-02-12,41.1,0.0,10.0,2
2014-02-13,21.6,0.8,95.0,2
2014-02-14,23.2,75.2,86.0,2
2014-02-15,25.1,17.0,63.0,2
2014-02-16,23.7,0.0,42.0,2
2014-02-17,26.1,0.0,31.0,2
2014-02-18,23.2,0.0,43.0,2
2014-02-19,20.2,3.4,48.0,2
2014-02-20,19.2,1.6,40.0,2
2014-02-21,19.7,0.2,35.0,2
2014-02-22,22.4,0.0,41.0,2
2014-02-23,25.6,0.0,44.0,2
2014-02-24,29.7,0.0,26.0,2
2014-02-25,21.9,0.0,54.0,2
2014-02-26,21.7,0.0,42.0,2
2014-02-27,23.0,0.0,35.0,2
2014-02-28,25.1,0.0,29.0,2
2014-03-01,25.7,0.0,32.0,3
2014-03-02,29.9,0.0,34.0,3
2014-03-03,31.4,0.0,23.0,3
2014-03-04,35.0,0.0,17.0,3
2014-03-05,23.7,0.0,48.0,3
2014-03-06,22.8,0.0,35.0,3
2014-03-07,23.2,0.0,34.0,3
2014-03-08,30.5,0.0,28.0,3
2014-03-09,35.3,0.0,15.0,3
2014-03-10,34.2,0.0,22.0,3
2014-03-11,22.8,0.4,78.0,3
2014-03-12,23.4,2.2,42.0,3
2014-03-13,23.8,0.0,41.0,3
2014-03-14,26.4,0.0,30.0,3
2014-03-15,19.5,0.4,59.0,3
2014-03-16,21.2,5.4,48.0,3
2014-03-17,21.9,7.4,75.0,3
2014-03-18,24.5,1.4,50.0,3
2014-03-19,24.5,0.0,45.0,3
2014-03-20,31.9,0.0,24.0,3
2014-03-21,20.4,0.0,44.0,3
2014-03-22,21.1,0.0,34.0,3
2014-03-23,18.0,0.0,51.0,3
2014-03-24,21.6,1.2,39.0,3
2014-03-25,19.0,0.0,51.0,3
2014-03-26,25.3,0.6,54.0,3
2014-03-27,27.7,0.0,39.0,3
2014-03-28,25.1,0.0,55.0,3
2014-03-29,27.2,0.0,46.0,3
2014-03-30,32.0,0.0,22.0,3
2014-03-31,30.3,0.0,31.0,3
2014-04-01,36.1,0.0,17.0,4
2014-04-02,22.0,0.8,52.0,4
2014-04-03,20.1,0.0,51.0,4
2014-04-04,20.8,0.0,34.0,4
2014-04-05,20.5,0.0,37.0,4
2014-04-06,24.2,0.0,32.0,4
2014-04-07,24.8,0.0,36.0,4
2014-04-08,22.3,1.0,85.0,4
2014-04-09,21.7,15.0,72.0,4
2014-04-10,22.0,3.4,65.0,4
2014-04-11,18.0,0.2,65.0,4
2014-04-12,20.8,0.0,45.0,4
2014-04-13,20.7,0.0,48.0,4
2014-04-14,21.7,0.0,35.0,4
2014-04-15,21.7,0.0,40.0,4
2014-04-16,23.3,0.0,31.0,4
2014-04-17,23.6,0.0,42.0,4
2014-04-18,20.4,1.8,34.0,4
2014-04-19,19.0,0.0,43.0,4
2014-04-20,21.3,0.0,41.0,4
2014-04-21,27.4,0.0,27.0,4
2014-04-22,19.8,0.0,50.0,4
2014-04-23,20.1,0.0,34.0,4
2014-04-24,21.0,1.2,41.0,4
2014-04-25,22.2,0.0,43.0,4
2014-04-26,19.3,1.2,60.0,4
2014-04-27,21.3,0.0,38.0,4
2014-04-28,29.1,0.0,33.0,4
2014-04-29,18.7,24.4,54.0,4
2014-04-30,17.1,1.6,48.0,4
2014-05-01,16.1,0.0,53.0,5
2014-05-02,10.0,12.4,87.0,5
2014-05-03,14.8,8.0,45.0,5
2014-05-04,16.0,0.0,52.0,5
2014-05-05,17.2,0.4,80.0,5
2014-05-06,16.4,3.4,54.0,5
2014-05-07,17.8,0.0,44.0,5
2014-05-08,17.0,0.0,42.0,5
2014-05-09,12.8,2.2,97.0,5
2014-05-10,19.0,21.4,70.0,5
2014-05-11,20.5,0.0,57.0,5
2014-05-12,20.9,0.0,39.0,5
2014-05-13,21.9,0.0,41.0,5
2014-05-14,23.9,0.0,27.0,5
2014-05-15,24.4,0.0,33.0,5
2014-05-16,26.5,0.0,26.0,5
2014-05-17,24.2,0.0,39.0,5
2014-05-18,22.8,0.0,42.0,5
2014-05-19,21.7,0.4,53.0,5
2014-05-20,23.9,0.0,34.0,5
2014-05-21,26.1,0.0,37.0,5
2014-05-22,25.0,0.0,34.0,5
2014-05-23,20.7,0.4,61.0,5
2014-05-24,24.3,0.0,50.0,5
2014-05-25,23.6,0.0,41.0,5
2014-05-26,20.0,1.2,74.0,5
2014-05-27,16.6,9.2,74.0,5
2014-05-28,17.7,5.0,65.0,5
2014-05-29,19.6,0.2,43.0,5
2014-05-30,19.8,0.0,39.0,5
2014-05-31,12.9,0.2,93.0,5
2014-06-01,15.0,4.8,76.0,6
2014-06-02,17.1,1.0,77.0,6
2014-06-03,16.7,0.4,59.0,6
2014-06-04,15.1,0.2,88.0,6
2014-06-05,17.8,1.0,46.0,6
2014-06-06,16.7,0.0,59.0,6
2014-06-07,19.0,0.0,51.0,6
2014-06-08,16.6,0.0,53.0,6
2014-06-09,13.9,0.0,52.0,6
2014-06-10,18.5,0.0,41.0,6
2014-06-11,16.3,0.0,53.0,6
2014-06-12,16.8,0.0,50.0,6
2014-06-13,11.9,4.2,74.0,6
2014-06-14,14.2,7.0,67.0,6
2014-06-15,15.3,0.0,64.0,6
2014-06-16,14.3,0.4,93.0,6
2014-06-17,15.2,2.4,62.0,6
2014-06-18,16.3,0.0,55.0,6
2014-06-19,15.0,0.0,59.0,6
2014-06-20,14.8,0.0,88.0,6
2014-06-21,15.5,8.8,75.0,6
2014-06-22,16.7,0.4,52.0,6
2014-06-23,11.7,12.6,67.0,6
2014-06-24,15.2,26.0,68.0,6
2014-06-25,14.0,6.0,79.0,6
2014-06-26,14.6,2.0,70.0,6
2014-06-27,15.9,0.0,49.0,6
2014-06-28,11.7,24.4,58.0,6
2014-06-29,13.0,1.8,56.0,6
2014-06-30,15.0,0.8,67.0,6
2014-07-01,14.9,6.0,65.0,7
2014-07-02,15.4,0.8,55.0,7
2014-07-03,15.5,0.0,52.0,7
2014-07-04,14.1,0.0,62.0,7
2014-07-05,13.4,3.2,71.0,7
2014-07-06,14.9,18.6,55.0,7
2014-07-07,15.0,0.0,52.0,7
2014-07-08,18.2,0.0,30.0,7
2014-07-09,9.3,13.2,88.0,7
2014-07-10,12.2,14.4,75.0,7
2014-07-11,15.4,0.0,69.0,7
2014-07-12,10.9,1.6,71.0,7
2014-07-13,12.6,0.2,46.0,7
2014-07-14,11.6,0.0,47.0,7
2014-07-15,12.6,1.6,65.0,7
2014-07-16,15.5,2.8,63.0,7
2014-07-17,12.4,4.6,55.0,7
2014-07-18,12.3,8.0,58.0,7
2014-07-19,11.6,0.0,68.0,7
2014-07-20,14.2,0.0,52.0,7
2014-07-21,15.6,0.0,41.0,7
2014-07-22,18.5,0.0,32.0,7
2014-07-23,15.4,0.0,51.0,7
2014-07-24,14.0,16.6,80.0,7
2014-07-25,15.3,1.8,70.0,7
2014-07-26,15.7,3.0,59.0,7
2014-07-27,16.5,0.0,53.0,7
2014-07-28,16.1,0.0,73.0,7
2014-07-29,15.4,0.0,79.0,7
2014-07-30,16.3,3.2,73.0,7
2014-07-31,11.2,0.0,95.0,7
2014-08-01,12.2,16.0,44.0,8
2014-08-02,14.0,2.4,46.0,8
2014-08-03,13.9,0.0,34.0,8
2014-08-04,14.2,0.0,33.0,8
2014-08-05,15.6,0.0,50.0,8
2014-08-06,15.0,0.0,44.0,8
2014-08-07,17.0,0.0,42.0,8
2014-08-08,17.8,0.0,44.0,8
2014-08-09,16.8,0.0,45.0,8
2014-08-10,14.1,0.2,45.0,8
2014-08-11,10.4,0.4,72.0,8
2014-08-12,12.8,0.0,39.0,8
2014-08-13,12.5,0.0,45.0,8
2014-08-14,14.7,0.0,47.0,8
2014-08-15,18.1,0.0,40.0,8
2014-08-16,13.0,0.0,60.0,8
2014-08-17,13.5,1.8,73.0,8
2014-08-18,14.3,0.0,53.0,8
2014-08-19,13.9,0.0,48.0,8
2014-08-20,13.8,0.0,50.0,8
2014-08-21,18.1,0.0,39.0,8
2014-08-22,20.5,0.0,24.0,8
2014-08-23,16.2,0.0,56.0,8
2014-08-24,15.4,0.0,55.0,8
2014-08-25,17.1,0.0,51.0,8
2014-08-26,18.8,0.0,47.0,8
2014-08-27,21.0,0.0,41.0,8
2014-08-28,23.0,0.0,36.0,8
2014-08-29,23.5,0.0,32.0,8
2014-08-30,23.9,0.0,23.0,8
2014-08-31,22.3,0.0,24.0,8
2014-09-01,15.5,6.8,44.0,9
2014-09-02,13.5,5.6,60.0,9
2014-09-03,14.6,0.4,49.0,9
2014-09-04,15.4,4.8,53.0,9
2014-09-05,18.0,0.0,41.0,9
2014-09-06,20.7,0.0,21.0,9
2014-09-07,22.8,0.0,18.0,9
2014-09-08,24.8,0.0,20.0,9
2014-09-09,18.3,4.6,31.0,9
2014-09-10,17.0,1.4,61.0,9
2014-09-11,17.1,1.2,38.0,9
2014-09-12,17.2,0.0,49.0,9
2014-09-13,21.8,0.0,31.0,9
2014-09-14,26.1,0.0,23.0,9
2014-09-15,16.2,0.2,69.0,9
2014-09-16,16.8,0.2,47.0,9
2014-09-17,16.2,2.2,38.0,9
2014-09-18,12.5,0.0,74.0,9
2014-09-19,19.1,2.0,29.0,9
2014-09-20,22.5,0.0,23.0,9
2014-09-21,23.5,0.0,21.0,9
2014-09-22,26.2,0.0,9.0,9
2014-09-23,25.9,0.0,27.0,9
2014-09-24,21.9,1.2,54.0,9
2014-09-25,15.4,0.0,53.0,9
2014-09-26,18.2,0.8,58.0,9
2014-09-27,30.1,0.0,19.0,9
2014-09-28,25.0,0.0,36.0,9
2014-09-29,21.0,0.0,44.0,9
2014-09-30,16.8,0.0,65.0,9
2014-10-01,17.6,0.8,46.0,10
2014-10-02,17.7,0.0,50.0,10
2014-10-03,25.8,0.0,27.0,10
2014-10-04,30.9,0.0,15.0,10
2014-10-05,25.1,0.0,40.0,10
2014-10-06,22.3,0.0,64.0,10
2014-10-07,18.0,0.0,41.0,10
2014-10-08,19.4,0.0,46.0,10
2014-10-09,27.9,0.0,14.0,10
2014-10-10,31.7,0.0,10.0,10
2014-10-11,20.5,0.0,49.0,10
2014-10-12,20.6,0.0,50.0,10
2014-10-13,16.1,0.0,31.0,10
2014-10-14,15.6,0.0,38.0,10
2014-10-15,17.0,0.0,39.0,10
2014-10-16,18.6,0.0,44.0,10
2014-10-17,27.4,0.0,15.0,10
2014-10-18,30.8,0.0,9.0,10
2014-10-19,30.9,0.0,13.0,10
2014-10-20,31.8,0.0,17.0,10
2014-10-21,36.9,0.0,9.0,10
2014-10-22,29.1,0.0,29.0,10
2014-10-23,23.1,0.0,52.0,10
2014-10-24,31.7,0.0,15.0,10
2014-10-25,23.6,0.0,51.0,10
2014-10-26,24.8,0.0,52.0,10
2014-10-27,18.5,4.0,47.0,10
2014-10-28,20.4,0.2,47.0,10
2014-10-29,24.0,0.0,35.0,10
2014-10-30,25.8,0.0,20.0,10
2014-10-31,32.4,0.0,17.0,10
2014-11-01,17.1,2.0,33.0,11
2014-11-02,19.4,0.0,38.0,11
2014-11-03,27.0,0.0,14.0,11
2014-11-04,21.7,0.0,35.0,11
2014-11-05,19.3,0.0,44.0,11
2014-11-06,28.3,0.0,16.0,11
2014-11-07,35.9,0.0,6.0,11
2014-11-08,19.9,0.0,47.0,11
2014-11-09,21.7,0.6,41.0,11
2014-11-10,25.6,0.0,30.0,11
2014-11-11,26.7,0.0,31.0,11
2014-11-12,34.4,0.0,11.0,11
2014-11-13,37.6,0.0,7.0,11
2014-11-14,23.6,0.0,46.0,11
2014-11-15,24.6,0.0,47.0,11
2014-11-16,19.7,6.0,42.0,11
2014-11-17,22.0,0.0,39.0,11
2014-11-18,21.8,0.0,37.0,11
2014-11-19,32.7,0.0,11.0,11
2014-11-20,22.6,0.4,82.0,11
2014-11-21,25.5,6.6,27.0,11
2014-11-22,22.3,1.6,83.0,11
2014-11-23,26.0,7.2,32.0,11
2014-11-24,20.5,0.0,51.0,11
2014-11-25,20.9,0.0,31.0,11
2014-11-26,23.6,0.0,43.0,11
2014-11-27,27.4,0.0,25.0,11
2014-11-28,29.0,0.0,23.0,11
2014-11-29,35.2,0.0,11.0,11
2014-11-30,29.7,0.0,37.0,11
2014-12-01,22.8,0.0,48.0,12
2014-12-02,27.5,0.0,35.0,12
2014-12-03,31.9,0.0,36.0,12
2014-12-04,24.5,0.0,52.0,12
2014-12-05,24.3,0.0,46.0,12
2014-12-06,21.6,0.0,50.0,12
2014-12-07,24.2,0.0,51.0,12
2014-12-08,26.7,0.0,44.0,12
2014-12-09,30.0,0.0,29.0,12
2014-12-10,19.5,0.0,88.0,12
2014-12-11,24.8,3.0,42.0,12
2014-12-12,29.3,0.0,36.0,12
2014-12-13,34.6,0.0,13.0,12
2014-12-14,27.0,0.4,39.0,12
2014-12-15,27.4,0.0,38.0,12
2014-12-16,22.2,0.0,40.0,12
2014-12-17,23.7,0.0,30.0,12
2014-12-18,23.3,0.0,43.0,12
2014-12-19,22.6,0.0,44.0,12
2014-12-20,29.3,0.0,25.0,12
2014-12-21,34.8,0.0,18.0,12
2014-12-22,25.6,0.0,51.0,12
2014-12-23,21.8,1.6,55.0,12
2014-12-24,22.8,0.0,45.0,12
2014-12-25,21.9,0.0,49.0,12
2014-12-26,22.3,0.0,30.0,12
2014-12-27,24.6,0.0,39.0,12
2014-12-28,29.3,0.0,23.0,12
2014-12-29,20.6,1.4,48.0,12
2014-12-30,22.6,0.0,55.0,12
2014-12-31,26.8,0.0,39.0,12
2015-01-01,34.2,0.0,20.0,1
2015-01-02,42.8,0.0,10.0,1
2015-01-03,35.4,0.0,17.0,1
2015-01-04,28.9,0.0,33.0,1
2015-01-05,32.4,0.0,28.0,1
2015-01-06,38.0,0.0,25.0,1
2015-01-07,39.4,0.0,23.0,1
2015-01-08,25.6,8.2,64.0,1
2015-01-09,19.6,2.6,69.0,1
2015-01-10,20.0,8.8,67.0,1
2015-01-11,26.3,2.4,51.0,1
2015-01-12,25.3,0.0,83.0,1
2015-01-13,19.4,16.8,84.0,1
2015-01-14,22.4,2.2,51.0,1
2015-01-15,22.8,0.0,48.0,1
2015-01-16,24.5,0.0,48.0,1
2015-01-17,23.9,0.0,38.0,1
2015-01-18,24.1,0.0,41.0,1
2015-01-19,29.6,0.0,28.0,1
2015-01-20,29.4,0.0,46.0,1
2015-01-21,27.2,0.6,50.0,1
2015-01-22,30.2,0.0,42.0,1
2015-01-23,25.1,0.0,48.0,1
2015-01-24,24.8,0.0,46.0,1
2015-01-25,21.3,0.0,37.0,1
2015-01-26,19.6,0.0,45.0,1
2015-01-27,21.9,0.0,41.0,1
2015-01-28,25.5,0.0,33.0,1
2015-01-29,28.5,0.0,19.0,1
2015-01-30,27.9,0.0,23.0,1
2015-01-31,22.6,0.0,40.0,1
2015-02-01,20.4,0.0,51.0,2
2015-02-02,22.6,0.0,41.0,2
2015-02-03,28.0,0.0,31.0,2
2015-02-04,24.1,0.0,36.0,2
